1 위 : 인사 / 멜로망스
2 위 : 헤어져줘서 고마워 / 벤
3 위 : 술이 문제야 / 장혜진
4 위 : We don`t talk together (Feat. 기리보이) (Prod. SUGA) / 헤이즈 (Heize)
5 위 : 니 소식 / 송하예
6 위 : Snapping / 청하
7 위 : 솔직하게 말해서 나 / 김나영
8 위 : 사랑에 연습이 있었다면 (Prod. 2soo) / 임재현
9 위 : Speechless (Full) / Naomi Scott
10 위 : 2002 / Anne-Marie
11 위 : bad guy / Billie Eilish (빌리 아일리시)
12 위 : 너에게 못했던 내 마지막 말은 / 다비치
13 위 : 포장마차 / 황인욱
14 위 : 작은 것들을 위한 시 (Boy With Luv) feat. Halsey / 방탄소년단
15 위 : 오늘도 빛나는 너에게 (To You My Light) (Feat.이라온) / 마크툽 (MAKTUB)
16 위 : 사랑이 식었다고 말해도 돼 / 먼데이 키즈 (Monday Kiz)
17 위 : 괜찮아도 괜찮아 (That`s okay) / 디오 (D.O.)
18 위 : 서울 밤 (feat. 빈지노) / 어반자카파
19 위 : 비가 내리는 날에는 / 윤하 (YOUNHA)
20 위 : FANCY / TWICE (트와이스)
21 위 : 주저하는 연인들을 위해 / 잔나비
22 위 : 누구 없소 (NO ONE) (Feat. B.I of iKON) / 이하이
23 위 : A Whole New World / Mena Massoud
24 위 : 사월이 지나면 우리 헤어져요 (Beautiful goodbye) / 첸 (CHEN)
25 위 : Goodbye / 박효신
26 위 : 짐살라빔 (Zimzalabim) / Red Velvet (레드벨벳)
27 위 : 노래방에서 / 장범준
28 위 : 사계 (Four Seasons) / 태연 (TAEYEON)
29 위 : 열대야 (Fever) / 여자친구 (GFRIEND)
30 위 : 그때가 좋았어 / 케이시 (Kassy)
31 위 : U GOT IT / 갓츄 (GOT U)
32 위 : 모든 날, 모든 순간 (Every day, Every Moment) / 폴킴
33 위 : BIRTHDAY / 전소미
34 위 : 아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM) / 기리보이
35 위 : 나만, 봄 / 볼빨간사춘기
36 위 : Uh-Oh / (여자)아이들
37 위 : 너를 만나 / 폴킴
38 위 : 사계 (하루살이) / 엠씨더맥스
39 위 : 이뻐이뻐 (Pretty girl) / 크레파스
40 위 : 대충 입고 나와 / 우디 (Woody)
41 위 : 움직여 (MOVE) (Prod. by ZICO) / SIXC (6 crazy)
42 위 : Paris In The Rain / Lauv
43 위 : BAND / 창모 (CHANGMO)
44 위 : 소우주 (Mikrokosmos) / 방탄소년단
45 위 : 비워 (Beer) (Prod. Way Ched) / 창모 (CHANGMO)
46 위 : 봄날 / 방탄소년단
47 위 : AH YEAH (아예) / WINNER
48 위 : 벌써 12시 / 청하
49 위 : 옥탑방 (Rooftop) / 엔플라잉 (N.Flying)
50 위 : 달라달라 / ITZY (있지)
